enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,T-Mobile,0,69,70,5,YEP
5G-NSA-Low-Band,T-Mobile,0.1,101,101,5,YEP
5G-NSA-Low-Band,T-Mobile,0.2,173,174,5,YEP
5G-NSA-Low-Band,T-Mobile,0.3,56,56,5,YEP
5G-NSA-Low-Band,T-Mobile,0.4,268,269,5,YEP
5G-NSA-Low-Band,T-Mobile,0.5,128,128,5,YEP
5G-NSA-Low-Band,T-Mobile,0.6,371,372,5,YEP
5G-NSA-Low-Band,T-Mobile,0.7,269,270,5,YEP
5G-NSA-Low-Band,T-Mobile,0.8,150,149,5,BAD
5G-NSA-Low-Band,T-Mobile,0.9,382,381,5,BAD
5G-NSA-Low-Band,T-Mobile,1,278,277,5,YEP
5G-NSA-Low-Band,T-Mobile,1.1,181,181,5,YEP
5G-NSA-Low-Band,T-Mobile,1.2,79,79,5,YEP
5G-NSA-Low-Band,T-Mobile,1.3,90,90,5,BAD
5G-NSA-Low-Band,T-Mobile,1.4,99,98,5,YEP
5G-NSA-Low-Band,T-Mobile,1.5,100,101,5,YEP
5G-NSA-Low-Band,T-Mobile,1.6,320,319,5,YEP
5G-NSA-Low-Band,T-Mobile,1.7,210,210,5,YEP
5G-NSA-Low-Band,T-Mobile,1.8,119,120,5,YEP
5G-NSA-Low-Band,T-Mobile,1.9,341,340,5,YEP
5G-NSA-Low-Band,T-Mobile,2,240,240,5,YEP
5G-NSA-Low-Band,T-Mobile,2.1,150,151,5,YEP
5G-NSA-Low-Band,T-Mobile,2.2,364,363,5,BAD
5G-NSA-Low-Band,T-Mobile,2.3,255,256,5,YEP
5G-NSA-Low-Band,T-Mobile,2.4,167,166,5,YEP
5G-NSA-Low-Band,T-Mobile,2.5,374,374,5,YEP
5G-NSA-Low-Band,T-Mobile,2.6,279,279,5,YEP
5G-NSA-Low-Band,T-Mobile,2.7,180,179,5,BAD
5G-NSA-Low-Band,T-Mobile,2.8,80,79,5,YEP
5G-NSA-Low-Band,T-Mobile,2.9,300,301,5,YEP
5G-NSA-Low-Band,T-Mobile,3,201,201,5,YEP
5G-NSA-Low-Band,T-Mobile,3.1,89,89,5,YEP
5G-NSA-Low-Band,T-Mobile,3.2,329,330,5,YEP
5G-NSA-Low-Band,T-Mobile,3.3,210,209,5,YEP
5G-NSA-Low-Band,T-Mobile,3.4,130,129,5,YEP
5G-NSA-Low-Band,T-Mobile,3.5,340,340,5,YEP
5G-NSA-Low-Band,T-Mobile,3.6,241,240,5,YEP
5G-NSA-Low-Band,T-Mobile,3.7,139,140,5,YEP
5G-NSA-Low-Band,T-Mobile,3.8,360,360,5,YEP
5G-NSA-Low-Band,T-Mobile,3.9,262,261,5,YEP
5G-NSA-Low-Band,T-Mobile,4,157,157,5,BAD
5G-NSA-Low-Band,T-Mobile,4.1,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,4.2,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,4.3,168,169,5,YEP
5G-NSA-Low-Band,T-Mobile,4.4,79,80,5,YEP
5G-NSA-Low-Band,T-Mobile,4.5,327,327,5,YEP
5G-NSA-Low-Band,T-Mobile,4.6,182,183,5,YEP
5G-NSA-Low-Band,T-Mobile,4.7,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,4.8,300,301,5,YEP
5G-NSA-Low-Band,T-Mobile,4.9,244,243,5,YEP
5G-NSA-Low-Band,T-Mobile,5,116,117,5,YEP
5G-NSA-Low-Band,T-Mobile,5.1,329,329,5,YEP
5G-NSA-Low-Band,T-Mobile,5.2,249,249,5,YEP
5G-NSA-Low-Band,T-Mobile,5.3,140,140,5,BAD
5G-NSA-Low-Band,T-Mobile,5.4,361,361,5,YEP
5G-NSA-Low-Band,T-Mobile,5.5,259,258,5,YEP
5G-NSA-Low-Band,T-Mobile,5.6,160,159,5,BAD
5G-NSA-Low-Band,T-Mobile,5.7,381,380,5,YEP
5G-NSA-Low-Band,T-Mobile,5.8,269,268,5,YEP
5G-NSA-Low-Band,T-Mobile,5.9,191,190,5,YEP
5G-NSA-Low-Band,T-Mobile,6,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,6.1,289,290,5,YEP
5G-NSA-Low-Band,T-Mobile,6.2,189,189,5,YEP
5G-NSA-Low-Band,T-Mobile,6.3,110,110,5,BAD
5G-NSA-Low-Band,T-Mobile,6.4,320,320,5,YEP
5G-NSA-Low-Band,T-Mobile,6.5,210,210,5,YEP
5G-NSA-Low-Band,T-Mobile,6.6,126,127,5,BAD
5G-NSA-Low-Band,T-Mobile,6.7,343,342,5,YEP
5G-NSA-Low-Band,T-Mobile,6.8,241,242,5,YEP
5G-NSA-Low-Band,T-Mobile,6.9,129,129,5,YEP
5G-NSA-Low-Band,T-Mobile,7,361,361,5,YEP
5G-NSA-Low-Band,T-Mobile,7.1,268,269,5,YEP
5G-NSA-Low-Band,T-Mobile,7.2,160,160,5,YEP
5G-NSA-Low-Band,T-Mobile,7.3,379,380,5,YEP
5G-NSA-Low-Band,T-Mobile,7.4,285,285,5,YEP
5G-NSA-Low-Band,T-Mobile,7.5,175,175,5,YEP
5G-NSA-Low-Band,T-Mobile,7.6,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,7.7,289,290,5,YEP
5G-NSA-Low-Band,T-Mobile,7.8,201,201,5,YEP
5G-NSA-Low-Band,T-Mobile,7.9,102,103,5,YEP
5G-NSA-Low-Band,T-Mobile,8,317,316,5,YEP
5G-NSA-Low-Band,T-Mobile,8.1,219,220,5,YEP
5G-NSA-Low-Band,T-Mobile,8.2,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,8.3,335,334,5,YEP
5G-NSA-Low-Band,T-Mobile,8.4,244,243,5,YEP
5G-NSA-Low-Band,T-Mobile,8.5,141,140,5,YEP
5G-NSA-Low-Band,T-Mobile,8.6,349,350,5,YEP
5G-NSA-Low-Band,T-Mobile,8.7,270,270,5,YEP
5G-NSA-Low-Band,T-Mobile,8.8,159,160,5,YEP
5G-NSA-Low-Band,T-Mobile,8.9,379,379,5,YEP
5G-NSA-Low-Band,T-Mobile,9,280,281,5,YEP
5G-NSA-Low-Band,T-Mobile,9.1,169,169,5,YEP
5G-NSA-Low-Band,T-Mobile,9.2,90,90,5,YEP
5G-NSA-Low-Band,T-Mobile,9.3,300,299,5,BAD
5G-NSA-Low-Band,T-Mobile,9.4,207,207,5,YEP
5G-NSA-Low-Band,T-Mobile,9.5,92,92,5,YEP
5G-NSA-Low-Band,T-Mobile,9.6,310,309,5,YEP
5G-NSA-Low-Band,T-Mobile,9.7,220,220,5,YEP
5G-NSA-Low-Band,T-Mobile,9.8,130,129,5,YEP
5G-NSA-Low-Band,T-Mobile,9.9,339,338,5,YEP
5G-NSA-Low-Band,T-Mobile,10,414,414,5,YEP
5G-NSA-Low-Band,T-Mobile,10.1,252,252,5,YEP
5G-NSA-Low-Band,T-Mobile,10.2,791,790,4,YEP
5G-NSA-Low-Band,T-Mobile,10.3,124,123,5,YEP
5G-NSA-Low-Band,T-Mobile,10.4,932,933,4,YEP
5G-NSA-Low-Band,T-Mobile,10.5,101,100,5,YEP
5G-NSA-Low-Band,T-Mobile,10.6,570,570,4,YEP
5G-NSA-Low-Band,T-Mobile,10.7,114,114,5,YEP
5G-NSA-Low-Band,T-Mobile,10.8,1462,1462,4,YEP
5G-NSA-Low-Band,T-Mobile,10.9,232,231,5,YEP
5G-NSA-Low-Band,T-Mobile,11,878,879,4,YEP
5G-NSA-Low-Band,T-Mobile,11.1,320,320,5,YEP
5G-NSA-Low-Band,T-Mobile,11.2,409,409,4,YEP
5G-NSA-Low-Band,T-Mobile,11.3,331,330,5,YEP
5G-NSA-Low-Band,T-Mobile,11.4,1308,1307,4,YEP
5G-NSA-Low-Band,T-Mobile,11.5,240,241,5,YEP
5G-NSA-Low-Band,T-Mobile,11.6,951,951,4,YEP
5G-NSA-Low-Band,T-Mobile,11.7,1328,1329,4,OUT
5G-NSA-Low-Band,T-Mobile,11.8,1020,1019,4,YEP
5G-NSA-Low-Band,T-Mobile,11.9,882,882,4,YEP
5G-NSA-Low-Band,T-Mobile,12,819,819,4,YEP
5G-NSA-Low-Band,T-Mobile,12.1,684,684,4,YEP
5G-NSA-Low-Band,T-Mobile,12.2,627,627,4,YEP
5G-NSA-Low-Band,T-Mobile,12.3,485,484,4,YEP
5G-NSA-Low-Band,T-Mobile,12.4,397,398,4,YEP
5G-NSA-Low-Band,T-Mobile,12.5,1570,1571,4,YEP
5G-NSA-Low-Band,T-Mobile,12.6,261,262,5,BAD
5G-NSA-Low-Band,T-Mobile,12.7,1304,1304,4,YEP
5G-NSA-Low-Band,T-Mobile,12.8,1302,1301,4,YEP
5G-NSA-Low-Band,T-Mobile,12.9,1204,1205,4,YEP
5G-NSA-Low-Band,T-Mobile,13,1065,1065,4,YEP
5G-NSA-Low-Band,T-Mobile,13.1,965,966,4,YEP
5G-NSA-Low-Band,T-Mobile,13.2,395,396,5,BAD
5G-NSA-Low-Band,T-Mobile,13.3,1275,1274,4,YEP
5G-NSA-Low-Band,T-Mobile,13.4,662,663,4,YEP
5G-NSA-Low-Band,T-Mobile,13.5,597,598,4,YEP
5G-NSA-Low-Band,T-Mobile,13.6,500,500,4,YEP
5G-NSA-Low-Band,T-Mobile,13.7,1652,1652,4,YEP
5G-NSA-Low-Band,T-Mobile,13.8,1567,1566,4,YEP
5G-NSA-Low-Band,T-Mobile,13.9,1453,1453,4,YEP
5G-NSA-Low-Band,T-Mobile,14,1352,1353,4,YEP
5G-NSA-Low-Band,T-Mobile,14.1,1241,1242,4,YEP
5G-NSA-Low-Band,T-Mobile,14.2,1187,1187,4,YEP
5G-NSA-Low-Band,T-Mobile,14.3,1047,1047,4,YEP
5G-NSA-Low-Band,T-Mobile,14.4,944,944,4,YEP
5G-NSA-Low-Band,T-Mobile,14.5,886,886,4,YEP
5G-NSA-Low-Band,T-Mobile,14.6,752,751,4,YEP
5G-NSA-Low-Band,T-Mobile,14.7,645,646,4,YEP
5G-NSA-Low-Band,T-Mobile,14.8,565,565,4,YEP
5G-NSA-Low-Band,T-Mobile,14.9,477,478,4,YEP
5G-NSA-Low-Band,T-Mobile,15,1638,1637,4,YEP
5G-NSA-Low-Band,T-Mobile,15.1,1513,1514,4,YEP
5G-NSA-Low-Band,T-Mobile,15.2,1437,1437,4,YEP
5G-NSA-Low-Band,T-Mobile,15.3,1379,1378,4,YEP
5G-NSA-Low-Band,T-Mobile,15.4,1193,1192,4,YEP
5G-NSA-Low-Band,T-Mobile,15.5,1149,1148,4,YEP
5G-NSA-Low-Band,T-Mobile,15.6,1070,1070,4,YEP
5G-NSA-Low-Band,T-Mobile,15.7,915,915,4,YEP
5G-NSA-Low-Band,T-Mobile,15.8,873,872,4,YEP
5G-NSA-Low-Band,T-Mobile,15.9,718,719,4,YEP
5G-NSA-Low-Band,T-Mobile,16,628,628,4,YEP
5G-NSA-Low-Band,T-Mobile,16.1,547,547,4,YEP
5G-NSA-Low-Band,T-Mobile,16.2,471,471,4,YEP
5G-NSA-Low-Band,T-Mobile,16.3,1577,1577,4,YEP
5G-NSA-Low-Band,T-Mobile,16.4,1569,1569,4,YEP
5G-NSA-Low-Band,T-Mobile,16.5,1369,1369,4,YEP
5G-NSA-Low-Band,T-Mobile,16.6,1319,1320,4,YEP
5G-NSA-Low-Band,T-Mobile,16.7,1215,1216,4,YEP
5G-NSA-Low-Band,T-Mobile,16.8,1123,1123,4,YEP
5G-NSA-Low-Band,T-Mobile,16.9,1052,1051,4,YEP
5G-NSA-Low-Band,T-Mobile,17,918,918,4,YEP
5G-NSA-Low-Band,T-Mobile,17.1,827,827,4,YEP
5G-NSA-Low-Band,T-Mobile,17.2,695,694,4,YEP
5G-NSA-Low-Band,T-Mobile,17.3,615,615,4,YEP
5G-NSA-Low-Band,T-Mobile,17.4,533,534,4,YEP
5G-NSA-Low-Band,T-Mobile,17.5,395,394,4,YEP
5G-NSA-Low-Band,T-Mobile,17.6,1661,1661,4,YEP
5G-NSA-Low-Band,T-Mobile,17.7,1443,1443,4,YEP
5G-NSA-Low-Band,T-Mobile,17.8,1413,1413,4,YEP
5G-NSA-Low-Band,T-Mobile,17.9,1279,1279,4,YEP
5G-NSA-Low-Band,T-Mobile,18,1204,1205,4,YEP
5G-NSA-Low-Band,T-Mobile,18.1,1100,1100,4,YEP
5G-NSA-Low-Band,T-Mobile,18.2,1021,1020,4,YEP
5G-NSA-Low-Band,T-Mobile,18.3,895,896,4,YEP
5G-NSA-Low-Band,T-Mobile,18.4,801,801,4,YEP
5G-NSA-Low-Band,T-Mobile,18.5,702,702,4,YEP
5G-NSA-Low-Band,T-Mobile,18.6,597,596,4,YEP
5G-NSA-Low-Band,T-Mobile,18.7,522,523,4,YEP
5G-NSA-Low-Band,T-Mobile,18.8,1668,1668,4,YEP
5G-NSA-Low-Band,T-Mobile,18.9,1580,1579,4,BAD
5G-NSA-Low-Band,T-Mobile,19,1471,1471,4,YEP
5G-NSA-Low-Band,T-Mobile,19.1,1365,1365,4,YEP
5G-NSA-Low-Band,T-Mobile,19.2,1316,1315,4,YEP
5G-NSA-Low-Band,T-Mobile,19.3,1172,1172,4,YEP
5G-NSA-Low-Band,T-Mobile,19.4,1050,1050,4,YEP
5G-NSA-Low-Band,T-Mobile,19.5,1017,1017,4,YEP
5G-NSA-Low-Band,T-Mobile,19.6,217,218,5,BAD
5G-NSA-Low-Band,T-Mobile,19.7,1412,1411,4,YEP
5G-NSA-Low-Band,T-Mobile,19.8,699,699,4,YEP
5G-NSA-Low-Band,T-Mobile,19.9,580,579,4,YEP
5G-NSA-Low-Band,T-Mobile,0,64,64,4,YEP
5G-NSA-Low-Band,T-Mobile,0.1,105,105,4,YEP
5G-NSA-Low-Band,T-Mobile,0.2,90,90,4,YEP
5G-NSA-Low-Band,T-Mobile,0.3,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,0.4,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,0.5,220,219,5,YEP
5G-NSA-Low-Band,T-Mobile,0.6,360,360,5,YEP
5G-NSA-Low-Band,T-Mobile,0.7,260,260,5,YEP
5G-NSA-Low-Band,T-Mobile,0.8,160,159,5,YEP
5G-NSA-Low-Band,T-Mobile,0.9,380,379,5,YEP
5G-NSA-Low-Band,T-Mobile,1,280,280,5,YEP
5G-NSA-Low-Band,T-Mobile,1.1,184,184,5,YEP
5G-NSA-Low-Band,T-Mobile,1.2,386,386,5,YEP
5G-NSA-Low-Band,T-Mobile,1.3,311,310,5,YEP
5G-NSA-Low-Band,T-Mobile,1.4,189,189,5,YEP
5G-NSA-Low-Band,T-Mobile,1.5,101,100,5,YEP
5G-NSA-Low-Band,T-Mobile,1.6,329,330,5,YEP
5G-NSA-Low-Band,T-Mobile,1.7,221,220,5,YEP
5G-NSA-Low-Band,T-Mobile,1.8,119,120,5,YEP
5G-NSA-Low-Band,T-Mobile,1.9,330,330,5,YEP
5G-NSA-Low-Band,T-Mobile,2,251,250,5,YEP
5G-NSA-Low-Band,T-Mobile,2.1,129,128,5,YEP
5G-NSA-Low-Band,T-Mobile,2.2,366,366,5,YEP
5G-NSA-Low-Band,T-Mobile,2.3,268,267,5,YEP
5G-NSA-Low-Band,T-Mobile,2.4,156,157,5,YEP
5G-NSA-Low-Band,T-Mobile,2.5,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,2.6,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,2.7,191,190,5,YEP
5G-NSA-Low-Band,T-Mobile,2.8,389,389,5,YEP
5G-NSA-Low-Band,T-Mobile,2.9,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,3,201,200,5,YEP
5G-NSA-Low-Band,T-Mobile,3.1,109,109,5,YEP
5G-NSA-Low-Band,T-Mobile,3.2,331,330,5,YEP
5G-NSA-Low-Band,T-Mobile,3.3,209,210,5,YEP
5G-NSA-Low-Band,T-Mobile,3.4,124,124,5,YEP
5G-NSA-Low-Band,T-Mobile,3.5,339,339,5,YEP
5G-NSA-Low-Band,T-Mobile,3.6,226,227,5,YEP
5G-NSA-Low-Band,T-Mobile,3.7,150,150,5,YEP
5G-NSA-Low-Band,T-Mobile,3.8,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,3.9,250,250,5,YEP
5G-NSA-Low-Band,T-Mobile,4,163,164,5,YEP
5G-NSA-Low-Band,T-Mobile,4.1,375,376,5,YEP
5G-NSA-Low-Band,T-Mobile,4.2,280,280,5,YEP
5G-NSA-Low-Band,T-Mobile,4.3,180,180,5,YEP
5G-NSA-Low-Band,T-Mobile,4.4,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,4.5,280,281,5,YEP
5G-NSA-Low-Band,T-Mobile,4.6,199,200,5,YEP
5G-NSA-Low-Band,T-Mobile,4.7,91,90,5,YEP
5G-NSA-Low-Band,T-Mobile,4.8,329,329,5,YEP
5G-NSA-Low-Band,T-Mobile,4.9,220,219,5,YEP
5G-NSA-Low-Band,T-Mobile,5,110,111,5,YEP
5G-NSA-Low-Band,T-Mobile,5.1,349,350,5,YEP
5G-NSA-Low-Band,T-Mobile,5.2,250,250,5,YEP
5G-NSA-Low-Band,T-Mobile,5.3,140,140,5,YEP
5G-NSA-Low-Band,T-Mobile,5.4,99,100,5,YEP
5G-NSA-Low-Band,T-Mobile,5.5,190,190,5,YEP
5G-NSA-Low-Band,T-Mobile,5.6,161,160,5,YEP
5G-NSA-Low-Band,T-Mobile,5.7,380,381,5,YEP
5G-NSA-Low-Band,T-Mobile,5.8,289,289,5,YEP
5G-NSA-Low-Band,T-Mobile,5.9,159,159,5,YEP
5G-NSA-Low-Band,T-Mobile,6,90,90,5,YEP
5G-NSA-Low-Band,T-Mobile,6.1,299,299,5,YEP
5G-NSA-Low-Band,T-Mobile,6.2,200,200,5,YEP
5G-NSA-Low-Band,T-Mobile,6.3,100,100,5,YEP
5G-NSA-Low-Band,T-Mobile,6.4,319,320,5,YEP
5G-NSA-Low-Band,T-Mobile,6.5,227,227,5,YEP
5G-NSA-Low-Band,T-Mobile,6.6,127,127,5,YEP
5G-NSA-Low-Band,T-Mobile,6.7,315,316,5,YEP
5G-NSA-Low-Band,T-Mobile,6.8,257,257,5,YEP
5G-NSA-Low-Band,T-Mobile,6.9,140,139,5,YEP
5G-NSA-Low-Band,T-Mobile,7,353,353,5,YEP
5G-NSA-Low-Band,T-Mobile,7.1,270,270,5,YEP
5G-NSA-Low-Band,T-Mobile,7.2,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,7.3,379,379,5,YEP
5G-NSA-Low-Band,T-Mobile,7.4,271,270,5,YEP
5G-NSA-Low-Band,T-Mobile,7.5,180,179,5,YEP
5G-NSA-Low-Band,T-Mobile,7.6,93,92,5,YEP
5G-NSA-Low-Band,T-Mobile,7.7,306,307,5,YEP
5G-NSA-Low-Band,T-Mobile,7.8,198,198,5,YEP
5G-NSA-Low-Band,T-Mobile,7.9,91,91,5,YEP
5G-NSA-Low-Band,T-Mobile,8,310,310,5,YEP
5G-NSA-Low-Band,T-Mobile,8.1,220,220,5,YEP
5G-NSA-Low-Band,T-Mobile,8.2,129,130,5,YEP
5G-NSA-Low-Band,T-Mobile,8.3,330,330,5,YEP
5G-NSA-Low-Band,T-Mobile,8.4,249,250,5,YEP
5G-NSA-Low-Band,T-Mobile,8.5,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,8.6,351,350,5,YEP
5G-NSA-Low-Band,T-Mobile,8.7,259,260,5,YEP
5G-NSA-Low-Band,T-Mobile,8.8,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,8.9,396,397,5,YEP
5G-NSA-Low-Band,T-Mobile,9,264,264,5,YEP
5G-NSA-Low-Band,T-Mobile,9.1,189,188,5,YEP
5G-NSA-Low-Band,T-Mobile,9.2,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,9.3,269,270,5,YEP
5G-NSA-Low-Band,T-Mobile,9.4,210,210,5,YEP
5G-NSA-Low-Band,T-Mobile,9.5,87,86,5,YEP
5G-NSA-Low-Band,T-Mobile,9.6,323,324,5,YEP
5G-NSA-Low-Band,T-Mobile,9.7,229,230,5,YEP
5G-NSA-Low-Band,T-Mobile,9.8,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,9.9,1000,999,5,YEP
5G-NSA-Low-Band,T-Mobile,10,744,744,5,YEP
5G-NSA-Low-Band,T-Mobile,10.1,406,406,5,YEP
5G-NSA-Low-Band,T-Mobile,10.2,574,575,4,YEP
5G-NSA-Low-Band,T-Mobile,10.3,81,80,5,YEP
5G-NSA-Low-Band,T-Mobile,10.4,958,957,4,YEP
5G-NSA-Low-Band,T-Mobile,10.5,131,131,5,YEP
5G-NSA-Low-Band,T-Mobile,10.6,529,529,4,YEP
5G-NSA-Low-Band,T-Mobile,10.7,109,108,5,YEP
5G-NSA-Low-Band,T-Mobile,10.8,1432,1432,4,YEP
5G-NSA-Low-Band,T-Mobile,10.9,242,241,5,YEP
5G-NSA-Low-Band,T-Mobile,11,923,924,4,YEP
5G-NSA-Low-Band,T-Mobile,11.1,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,11.2,611,612,4,YEP
5G-NSA-Low-Band,T-Mobile,11.3,150,151,5,YEP
5G-NSA-Low-Band,T-Mobile,11.4,1498,1498,4,YEP
5G-NSA-Low-Band,T-Mobile,11.5,400,400,5,YEP
5G-NSA-Low-Band,T-Mobile,11.6,797,796,4,YEP
5G-NSA-Low-Band,T-Mobile,11.7,1334,1335,4,OUT
5G-NSA-Low-Band,T-Mobile,11.8,1266,1267,4,OUT
5G-NSA-Low-Band,T-Mobile,11.9,872,872,4,YEP
5G-NSA-Low-Band,T-Mobile,12,864,864,4,YEP
5G-NSA-Low-Band,T-Mobile,12.1,658,657,4,YEP
5G-NSA-Low-Band,T-Mobile,12.2,595,595,4,YEP
5G-NSA-Low-Band,T-Mobile,12.3,221,220,5,BAD
5G-NSA-Low-Band,T-Mobile,12.4,682,682,4,YEP
5G-NSA-Low-Band,T-Mobile,12.5,1597,1597,4,YEP
5G-NSA-Low-Band,T-Mobile,12.6,1499,1499,4,YEP
5G-NSA-Low-Band,T-Mobile,12.7,1316,1315,4,YEP
5G-NSA-Low-Band,T-Mobile,12.8,1340,1340,4,YEP
5G-NSA-Low-Band,T-Mobile,12.9,1185,1185,4,YEP
5G-NSA-Low-Band,T-Mobile,13,1020,1020,4,YEP
5G-NSA-Low-Band,T-Mobile,13.1,991,990,4,YEP
5G-NSA-Low-Band,T-Mobile,13.2,893,894,4,YEP
5G-NSA-Low-Band,T-Mobile,13.3,818,818,4,YEP
5G-NSA-Low-Band,T-Mobile,13.4,638,638,4,YEP
5G-NSA-Low-Band,T-Mobile,13.5,603,604,4,YEP
5G-NSA-Low-Band,T-Mobile,13.6,439,439,4,YEP
5G-NSA-Low-Band,T-Mobile,13.7,399,400,4,YEP
5G-NSA-Low-Band,T-Mobile,13.8,1543,1543,4,YEP
5G-NSA-Low-Band,T-Mobile,13.9,1487,1487,4,YEP
5G-NSA-Low-Band,T-Mobile,14,1333,1333,4,YEP
5G-NSA-Low-Band,T-Mobile,14.1,1287,1287,4,YEP
5G-NSA-Low-Band,T-Mobile,14.2,1161,1161,4,YEP
5G-NSA-Low-Band,T-Mobile,14.3,1042,1042,4,YEP
5G-NSA-Low-Band,T-Mobile,14.4,984,985,4,YEP
5G-NSA-Low-Band,T-Mobile,14.5,851,851,4,YEP
5G-NSA-Low-Band,T-Mobile,14.6,729,728,4,YEP
5G-NSA-Low-Band,T-Mobile,14.7,719,719,4,YEP
5G-NSA-Low-Band,T-Mobile,14.8,509,510,4,YEP
5G-NSA-Low-Band,T-Mobile,14.9,457,456,4,YEP
5G-NSA-Low-Band,T-Mobile,15,1674,1674,4,YEP
5G-NSA-Low-Band,T-Mobile,15.1,1538,1538,4,YEP
5G-NSA-Low-Band,T-Mobile,15.2,1424,1424,4,YEP
5G-NSA-Low-Band,T-Mobile,15.3,1335,1335,4,YEP
5G-NSA-Low-Band,T-Mobile,15.4,1237,1237,4,YEP
5G-NSA-Low-Band,T-Mobile,15.5,1127,1126,4,YEP
5G-NSA-Low-Band,T-Mobile,15.6,1069,1069,4,YEP
5G-NSA-Low-Band,T-Mobile,15.7,915,915,4,YEP
5G-NSA-Low-Band,T-Mobile,15.8,827,828,4,YEP
5G-NSA-Low-Band,T-Mobile,15.9,798,799,4,YEP
5G-NSA-Low-Band,T-Mobile,16,620,621,4,YEP
5G-NSA-Low-Band,T-Mobile,16.1,543,542,4,YEP
5G-NSA-Low-Band,T-Mobile,16.2,437,438,4,YEP
5G-NSA-Low-Band,T-Mobile,16.3,1628,1628,4,YEP
5G-NSA-Low-Band,T-Mobile,16.4,1514,1514,4,YEP
5G-NSA-Low-Band,T-Mobile,16.5,1443,1443,4,YEP
5G-NSA-Low-Band,T-Mobile,16.6,1272,1271,4,YEP
5G-NSA-Low-Band,T-Mobile,16.7,1229,1229,4,YEP
5G-NSA-Low-Band,T-Mobile,16.8,1134,1133,4,YEP
5G-NSA-Low-Band,T-Mobile,16.9,1000,999,4,YEP
5G-NSA-Low-Band,T-Mobile,17,966,967,4,YEP
5G-NSA-Low-Band,T-Mobile,17.1,802,802,4,YEP
5G-NSA-Low-Band,T-Mobile,17.2,709,709,4,YEP
5G-NSA-Low-Band,T-Mobile,17.3,644,645,4,YEP
5G-NSA-Low-Band,T-Mobile,17.4,504,504,4,YEP
5G-NSA-Low-Band,T-Mobile,17.5,414,413,4,YEP
5G-NSA-Low-Band,T-Mobile,17.6,1598,1598,4,YEP
5G-NSA-Low-Band,T-Mobile,17.7,1501,1500,4,YEP
5G-NSA-Low-Band,T-Mobile,17.8,1420,1421,4,BAD
5G-NSA-Low-Band,T-Mobile,17.9,1278,1277,4,YEP
5G-NSA-Low-Band,T-Mobile,18,1189,1190,4,YEP
5G-NSA-Low-Band,T-Mobile,18.1,1119,1118,4,YEP
5G-NSA-Low-Band,T-Mobile,18.2,994,994,4,YEP
5G-NSA-Low-Band,T-Mobile,18.3,899,898,4,YEP
5G-NSA-Low-Band,T-Mobile,18.4,836,837,4,YEP
5G-NSA-Low-Band,T-Mobile,18.5,651,651,4,YEP
5G-NSA-Low-Band,T-Mobile,18.6,597,598,4,YEP
5G-NSA-Low-Band,T-Mobile,18.7,515,514,4,YEP
5G-NSA-Low-Band,T-Mobile,18.8,1680,1680,4,YEP
5G-NSA-Low-Band,T-Mobile,18.9,1590,1589,4,YEP
5G-NSA-Low-Band,T-Mobile,19,1467,1468,4,YEP
5G-NSA-Low-Band,T-Mobile,19.1,1392,1392,4,YEP
5G-NSA-Low-Band,T-Mobile,19.2,1316,1317,4,YEP
5G-NSA-Low-Band,T-Mobile,19.3,1106,1105,4,YEP
5G-NSA-Low-Band,T-Mobile,19.4,1109,1108,4,YEP
5G-NSA-Low-Band,T-Mobile,19.5,981,980,4,YEP
5G-NSA-Low-Band,T-Mobile,19.6,877,876,4,YEP
5G-NSA-Low-Band,T-Mobile,19.7,760,760,4,YEP
5G-NSA-Low-Band,T-Mobile,19.8,701,702,4,YEP
5G-NSA-Low-Band,T-Mobile,19.9,564,564,4,YEP
5G-NSA-Low-Band,T-Mobile,0,78,78,4,YEP
5G-NSA-Low-Band,T-Mobile,0.1,89,90,4,YEP
5G-NSA-Low-Band,T-Mobile,0.2,90,89,4,YEP
5G-NSA-Low-Band,T-Mobile,0.3,80,80,5,YEP
