radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
5G-SA-Low-Band,TMobile,9.0,1606655951935,80,80,6,YEP
5G-SA-Low-Band,TMobile,9.1,1606655961115,100,100,6,YEP
5G-SA-Low-Band,TMobile,9.2,1606655970415,80,80,6,YEP
5G-SA-Low-Band,TMobile,9.3,1606655979795,100,100,6,YEP
5G-SA-Low-Band,TMobile,9.4,1606655989295,121,121,6,YEP
5G-SA-Low-Band,TMobile,9.5,1606655998916,99,99,6,YEP
5G-SA-Low-Band,TMobile,9.6,1606656008615,80,80,6,YEP
5G-SA-Low-Band,TMobile,9.7,1606656018395,100,100,6,YEP
5G-SA-Low-Band,TMobile,9.8,1606656028295,80,80,6,YEP
5G-SA-Low-Band,TMobile,9.9,1606656038275,140,140,6,YEP
5G-SA-Low-Band,TMobile,10.0,1606656053415,927,927,6,OUT
5G-SA-Low-Band,TMobile,10.1,1606656064442,99,100,6,YEP
5G-SA-Low-Band,TMobile,10.2,1606656074742,1335,1335,6,YEP
5G-SA-Low-Band,TMobile,10.3,1606656086377,100,100,6,YEP
5G-SA-Low-Band,TMobile,10.4,1606656096877,965,965,6,YEP
5G-SA-Low-Band,TMobile,10.5,1606656108342,100,100,6,YEP
5G-SA-Low-Band,TMobile,10.6,1606656119042,571,571,6,YEP
5G-SA-Low-Band,TMobile,10.7,1606656130313,105,105,6,YEP
5G-SA-Low-Band,TMobile,10.8,1606656141218,1439,1439,6,YEP
5G-SA-Low-Band,TMobile,10.9,1606656153557,99,100,6,YEP
5G-SA-Low-Band,TMobile,11.0,1606656164657,1045,1045,6,YEP
5G-SA-Low-Band,TMobile,11.1,1606656176802,140,140,6,YEP
5G-SA-Low-Band,TMobile,11.2,1606656188142,609,609,6,YEP
5G-SA-Low-Band,TMobile,11.3,1606656200051,143,143,6,YEP
5G-SA-Low-Band,TMobile,11.4,1606656211594,1448,1448,6,YEP
5G-SA-Low-Band,TMobile,11.5,1606656224542,100,100,6,YEP
5G-SA-Low-Band,TMobile,11.6,1606656236242,1132,1132,6,YEP
5G-SA-Low-Band,TMobile,11.7,1606656249074,100,100,6,YEP
5G-SA-Low-Band,TMobile,11.8,1606656260974,724,724,6,YEP
5G-SA-Low-Band,TMobile,11.9,1606656273598,100,100,6,YEP
5G-SA-Low-Band,TMobile,12.0,1606656285698,1604,1604,6,YEP
5G-SA-Low-Band,TMobile,12.1,1606656299402,140,140,6,YEP
5G-SA-Low-Band,TMobile,12.2,1606656311742,1173,1173,6,YEP
5G-SA-Low-Band,TMobile,12.3,1606656325215,140,140,6,YEP
5G-SA-Low-Band,TMobile,12.4,1606656337755,740,740,6,YEP
5G-SA-Low-Band,TMobile,12.5,1606656350995,100,100,6,YEP
5G-SA-Low-Band,TMobile,12.6,1606656363695,1684,1684,6,YEP
5G-SA-Low-Band,TMobile,12.7,1606656378079,100,100,6,YEP
5G-SA-Low-Band,TMobile,12.8,1606656390979,1283,1283,6,YEP
5G-SA-Low-Band,TMobile,12.9,1606656405162,140,140,6,YEP
5G-SA-Low-Band,TMobile,13.0,1606656418302,810,810,6,YEP
5G-SA-Low-Band,TMobile,13.1,1606656432212,140,140,6,YEP
5G-SA-Low-Band,TMobile,13.2,1606656445552,447,448,6,YEP
5G-SA-Low-Band,TMobile,13.3,1606656459300,180,180,6,YEP
5G-SA-Low-Band,TMobile,13.4,1606656472880,1299,1300,6,YEP
5G-SA-Low-Band,TMobile,13.5,1606656487680,100,100,6,YEP
5G-SA-Low-Band,TMobile,13.6,1606656501380,933,933,6,YEP
5G-SA-Low-Band,TMobile,13.7,1606656516013,100,100,6,YEP
5G-SA-Low-Band,TMobile,13.8,1606656529913,568,568,6,YEP
5G-SA-Low-Band,TMobile,13.9,1606656544381,99,100,6,YEP
5G-SA-Low-Band,TMobile,14.0,1606656558481,1441,1441,6,YEP
5G-SA-Low-Band,TMobile,14.1,1606656574022,140,140,6,YEP
5G-SA-Low-Band,TMobile,14.2,1606656588362,1011,1011,6,YEP
5G-SA-Low-Band,TMobile,14.3,1606656603673,140,140,6,YEP
5G-SA-Low-Band,TMobile,14.4,1606656618213,607,608,6,YEP
5G-SA-Low-Band,TMobile,14.5,1606656633321,140,140,6,YEP
5G-SA-Low-Band,TMobile,14.6,1606656648061,1452,1453,6,YEP
5G-SA-Low-Band,TMobile,14.7,1606656664214,99,100,6,YEP
5G-SA-Low-Band,TMobile,14.8,1606656679114,1123,1123,6,YEP
5G-SA-Low-Band,TMobile,14.9,1606656700137,596,597,6,OUT
5G-SA-Low-Band,TMobile,15.0,1606656715734,1643,1643,6,YEP
5G-SA-Low-Band,TMobile,15.1,1606656732477,1545,1545,6,YEP
5G-SA-Low-Band,TMobile,15.2,1606656749222,1413,1413,6,YEP
5G-SA-Low-Band,TMobile,15.3,1606656765935,1343,1343,6,YEP
5G-SA-Low-Band,TMobile,15.4,1606656782678,1245,1245,6,YEP
5G-SA-Low-Band,TMobile,15.5,1606656799423,1151,1152,6,YEP
5G-SA-Low-Band,TMobile,15.6,1606656816175,1042,1043,6,YEP
5G-SA-Low-Band,TMobile,15.7,1606656832918,915,914,6,YEP
5G-SA-Low-Band,TMobile,15.8,1606656849633,846,846,6,YEP
5G-SA-Low-Band,TMobile,15.9,1606656866379,744,744,6,YEP
5G-SA-Low-Band,TMobile,16.0,1606656883123,648,649,6,YEP
5G-SA-Low-Band,TMobile,16.1,1606656899872,550,550,6,YEP
5G-SA-Low-Band,TMobile,16.2,1606656916622,1691,1691,6,YEP
5G-SA-Low-Band,TMobile,16.3,1606656934613,1640,1640,6,YEP
5G-SA-Low-Band,TMobile,16.4,1606656952654,1526,1526,6,YEP
5G-SA-Low-Band,TMobile,16.5,1606656970680,1393,1394,6,YEP
5G-SA-Low-Band,TMobile,10.3,1606658130701,1097,1096,6,YEP
5G-SA-Low-Band,TMobile,10.4,1606658142197,120,120,6,YEP
5G-SA-Low-Band,TMobile,10.5,1606658152817,715,715,6,YEP
5G-SA-Low-Band,TMobile,10.6,1606658164132,119,120,6,YEP
5G-SA-Low-Band,TMobile,10.7,1606658174952,1625,1625,6,YEP
5G-SA-Low-Band,TMobile,10.8,1606658187377,79,80,6,YEP
5G-SA-Low-Band,TMobile,10.9,1606658198357,1263,1263,6,YEP
5G-SA-Low-Band,TMobile,11.0,1606658210620,79,80,6,BAD
5G-SA-Low-Band,TMobile,11.1,1606658221800,833,833,6,YEP
5G-SA-Low-Band,TMobile,11.2,1606658233833,119,120,6,YEP
5G-SA-Low-Band,TMobile,11.3,1606658245253,427,427,6,YEP
5G-SA-Low-Band,TMobile,11.4,1606658257080,120,120,6,YEP
5G-SA-Low-Band,TMobile,11.5,1606658268700,1319,1320,6,YEP
5G-SA-Low-Band,TMobile,11.6,1606658281620,79,80,6,YEP
5G-SA-Low-Band,TMobile,11.7,1606658293400,919,919,6,YEP
5G-SA-Low-Band,TMobile,11.8,1606658306119,79,80,6,YEP
5G-SA-Low-Band,TMobile,11.9,1606658318099,551,551,6,YEP
5G-SA-Low-Band,TMobile,12.0,1606658330650,119,120,6,YEP
5G-SA-Low-Band,TMobile,12.1,1606658342870,1389,1389,6,YEP
5G-SA-Low-Band,TMobile,12.2,1606658356459,80,80,6,YEP
5G-SA-Low-Band,TMobile,12.3,1606658368839,1021,1021,6,YEP
5G-SA-Low-Band,TMobile,12.4,1606658382260,79,80,6,YEP
5G-SA-Low-Band,TMobile,12.5,1606658394840,600,600,6,YEP
5G-SA-Low-Band,TMobile,12.6,1606658408040,119,120,6,YEP
5G-SA-Low-Band,TMobile,12.7,1606658420860,1475,1475,6,YEP
5G-SA-Low-Band,TMobile,12.8,1606658435135,119,120,6,YEP
5G-SA-Low-Band,TMobile,12.9,1606658448155,1065,1065,6,YEP
5G-SA-Low-Band,TMobile,13.0,1606658462220,79,80,6,YEP
5G-SA-Low-Band,TMobile,13.1,1606658475400,671,672,6,YEP
5G-SA-Low-Band,TMobile,13.2,1606658489272,80,80,6,YEP
5G-SA-Low-Band,TMobile,13.3,1606658502652,1583,1584,6,YEP
5G-SA-Low-Band,TMobile,13.4,1606658517636,79,80,6,YEP
5G-SA-Low-Band,TMobile,13.5,1606658531216,1183,1184,6,YEP
5G-SA-Low-Band,TMobile,13.6,1606658546000,79,80,6,YEP
5G-SA-Low-Band,TMobile,13.7,1606658559780,100,100,6,BAD
5G-SA-Low-Band,TMobile,13.8,1606658573680,972,972,6,YEP
5G-SA-Low-Band,TMobile,13.9,1606658588552,100,100,6,YEP
5G-SA-Low-Band,TMobile,14.0,1606658602652,1444,1444,6,YEP
5G-SA-Low-Band,TMobile,14.1,1606658618196,99,100,6,YEP
5G-SA-Low-Band,TMobile,14.2,1606658632496,1043,1044,6,YEP
5G-SA-Low-Band,TMobile,14.3,1606658647840,99,100,6,YEP
5G-SA-Low-Band,TMobile,14.4,1606658662340,653,653,6,YEP
5G-SA-Low-Band,TMobile,14.5,1606658677493,139,140,6,YEP
5G-SA-Low-Band,TMobile,14.6,1606658692233,1444,1444,6,YEP
5G-SA-Low-Band,TMobile,14.7,1606658708377,139,140,6,YEP
5G-SA-Low-Band,TMobile,14.8,1606658723317,1082,1083,6,YEP
5G-SA-Low-Band,TMobile,14.9,1606658744300,593,593,6,OUT
5G-SA-Low-Band,TMobile,15.0,1606658759893,1643,1644,6,YEP
5G-SA-Low-Band,TMobile,15.1,1606658776637,1542,1543,6,YEP
5G-SA-Low-Band,TMobile,15.2,1606658793380,1409,1410,6,YEP
5G-SA-Low-Band,TMobile,15.3,1606658810090,1353,1354,6,YEP
5G-SA-Low-Band,TMobile,15.4,1606658826844,1247,1247,6,YEP
5G-SA-Low-Band,TMobile,15.5,1606658843591,1148,1147,6,YEP
5G-SA-Low-Band,TMobile,15.6,1606658860339,1041,1041,6,YEP
5G-SA-Low-Band,TMobile,15.7,1606658877080,910,911,6,YEP
5G-SA-Low-Band,TMobile,15.8,1606658893791,859,860,6,YEP
5G-SA-Low-Band,TMobile,15.9,1606658910551,827,828,6,YEP
5G-SA-Low-Band,TMobile,16.0,1606658927379,532,533,6,YEP
5G-SA-Low-Band,TMobile,16.1,1606658944012,544,543,6,YEP
5G-SA-Low-Band,TMobile,16.2,1606658960755,456,457,6,YEP
5G-SA-Low-Band,TMobile,16.3,1606658977512,1622,1623,6,YEP
5G-SA-Low-Band,TMobile,16.4,1606658995535,1539,1539,6,YEP
5G-SA-Low-Band,TMobile,16.5,1606659013575,1386,1385,6,YEP
5G-SA-Low-Band,TMobile,16.6,1606659031560,1335,1336,6,YEP
5G-SA-Low-Band,TMobile,16.7,1606659049596,1223,1224,6,YEP
5G-SA-Low-Band,TMobile,16.8,1606659067620,1089,1090,6,YEP
5G-SA-Low-Band,TMobile,16.9,1606659085610,1026,1027,6,YEP
5G-SA-Low-Band,TMobile,17.0,1606659103637,922,923,6,YEP
5G-SA-Low-Band,TMobile,17.1,1606659121660,829,830,6,YEP
5G-SA-Low-Band,TMobile,17.2,1606659139690,726,727,6,YEP
5G-SA-Low-Band,TMobile,17.3,1606659157717,622,623,6,YEP
5G-SA-Low-Band,TMobile,17.4,1606659175740,530,531,6,YEP
5G-SA-Low-Band,TMobile,17.5,1606659193771,1706,1707,6,YEP
5G-SA-Low-Band,TMobile,17.6,1606659213078,1561,1562,6,YEP
5G-SA-Low-Band,TMobile,17.7,1606659232340,1511,1511,6,YEP
5G-SA-Low-Band,TMobile,17.8,1606659251651,1407,1407,6,YEP
5G-SA-Low-Band,TMobile,17.9,1606659270958,1302,1302,6,YEP
5G-SA-Low-Band,TMobile,18.0,1606659290260,1212,1212,6,YEP
5G-SA-Low-Band,TMobile,18.1,1606659309572,1066,1067,6,YEP
5G-SA-Low-Band,TMobile,18.2,1606659328839,1001,1001,6,YEP
5G-SA-Low-Band,TMobile,18.3,1606659348140,911,912,6,YEP
5G-SA-Low-Band,TMobile,18.4,1606659367452,807,807,6,YEP
5G-SA-Low-Band,TMobile,18.5,1606659386759,701,701,6,YEP
5G-SA-Low-Band,TMobile,18.6,1606659406060,573,573,6,YEP
5G-SA-Low-Band,TMobile,18.7,1606659425333,506,507,6,YEP
5G-SA-Low-Band,TMobile,18.8,1606659444640,1693,1693,6,YEP
5G-SA-Low-Band,TMobile,18.9,1606659465233,1581,1582,6,YEP
5G-SA-Low-Band,TMobile,19.0,1606659485815,1485,1485,6,YEP
5G-SA-Low-Band,TMobile,19.1,1606659506400,1391,1391,6,YEP
5G-SA-Low-Band,TMobile,19.2,1606659526992,1246,1245,6,YEP
5G-SA-Low-Band,TMobile,19.3,1606659547538,1224,1224,6,YEP
5G-SA-Low-Band,TMobile,19.4,1606659568162,1056,1056,6,YEP
5G-SA-Low-Band,TMobile,19.5,1606659588718,955,955,6,YEP
5G-SA-Low-Band,TMobile,19.6,1606659609273,889,889,6,YEP
5G-SA-Low-Band,TMobile,19.7,1606659629862,797,797,6,YEP
5G-SA-Low-Band,TMobile,19.8,1606659650459,683,683,6,YEP
5G-SA-Low-Band,TMobile,19.9,1606659671042,558,558,6,YEP
5G-NSA-Low-Band,TMobile,8.0,1609120427326,320,319,4,YEP
5G-NSA-Low-Band,TMobile,8.01,1609120435655,303,303,4,YEP
5G-NSA-Low-Band,TMobile,8.02,1609120443978,300,301,4,YEP
5G-NSA-Low-Band,TMobile,8.03,1609120452309,290,289,4,YEP
5G-NSA-Low-Band,TMobile,8.04,1609120460638,280,280,4,YEP
5G-NSA-Low-Band,TMobile,8.05,1609120468968,270,271,4,YEP
5G-NSA-Low-Band,TMobile,8.06,1609120477299,259,259,4,YEP
5G-NSA-Low-Band,TMobile,8.07,1609120485629,250,250,4,YEP
5G-NSA-Low-Band,TMobile,8.08,1609120493959,240,240,4,YEP
5G-NSA-Low-Band,TMobile,8.09,1609120502289,230,230,4,YEP
5G-NSA-Low-Band,TMobile,8.1,1609120510619,227,226,4,YEP
5G-NSA-Low-Band,TMobile,8.11,1609120518956,203,203,4,YEP
5G-NSA-Low-Band,TMobile,8.12,1609120527279,200,199,4,YEP
5G-NSA-Low-Band,TMobile,8.13,1609120535608,197,197,4,YEP
5G-NSA-Low-Band,TMobile,8.14,1609120543945,173,173,4,YEP
5G-NSA-Low-Band,TMobile,8.15,1609120552269,170,169,4,YEP
5G-NSA-Low-Band,TMobile,8.16,1609120560599,160,160,4,YEP
5G-NSA-Low-Band,TMobile,8.17,1609120568929,150,149,4,YEP
5G-NSA-Low-Band,TMobile,8.18,1609120577259,140,139,4,YEP
5G-NSA-Low-Band,TMobile,8.19,1609120585589,130,129,4,YEP
5G-NSA-Low-Band,TMobile,8.2,1609120593919,120,119,4,YEP
5G-NSA-Low-Band,TMobile,8.21,1609120602249,117,116,4,YEP
5G-NSA-Low-Band,TMobile,8.22,1609120610585,93,93,4,YEP
5G-NSA-Low-Band,TMobile,8.23,1609120618908,90,90,4,YEP
5G-NSA-Low-Band,TMobile,8.24,1609120627238,400,400,4,YEP
5G-NSA-Low-Band,TMobile,8.25,1609120635889,394,393,4,YEP
5G-NSA-Low-Band,TMobile,8.26,1609120644542,376,376,4,YEP
5G-NSA-Low-Band,TMobile,8.27,1609120653188,370,371,4,YEP
5G-NSA-Low-Band,TMobile,8.28,1609120661839,360,359,4,YEP
5G-NSA-Low-Band,TMobile,8.29,1609120670488,350,350,4,YEP
5G-NSA-Low-Band,TMobile,8.3,1609120679139,340,339,4,YEP
5G-NSA-Low-Band,TMobile,8.31,1609120687788,330,330,4,YEP
5G-NSA-Low-Band,TMobile,8.32,1609120696438,320,320,4,YEP
5G-NSA-Low-Band,TMobile,8.33,1609120705088,310,310,4,YEP
5G-NSA-Low-Band,TMobile,8.34,1609120713739,300,300,4,YEP
5G-NSA-Low-Band,TMobile,8.35,1609120722389,293,293,4,YEP
5G-NSA-Low-Band,TMobile,8.36,1609120731042,276,277,4,YEP
5G-NSA-Low-Band,TMobile,8.37,1609120739689,270,269,4,YEP
5G-NSA-Low-Band,TMobile,8.38,1609120748339,286,285,4,YEP
5G-NSA-Low-Band,TMobile,8.39,1609120757014,224,224,4,YEP
5G-NSA-Low-Band,TMobile,8.4,1609120765639,240,239,4,YEP
5G-NSA-Low-Band,TMobile,8.41,1609120774289,230,229,4,YEP
5G-NSA-Low-Band,TMobile,8.42,1609120782938,220,220,4,YEP
5G-NSA-Low-Band,TMobile,8.43,1609120791589,210,210,4,YEP
5G-NSA-Low-Band,TMobile,8.44,1609120800239,200,199,4,YEP
5G-NSA-Low-Band,TMobile,8.45,1609120808888,190,190,4,YEP
5G-NSA-Low-Band,TMobile,8.46,1609120817539,180,179,4,YEP
5G-NSA-Low-Band,TMobile,8.47,1609120826189,170,169,4,YEP
5G-NSA-Low-Band,TMobile,8.48,1609120834839,160,160,4,YEP
5G-NSA-Low-Band,TMobile,8.49,1609120843489,169,170,4,YEP
5G-NSA-Low-Band,TMobile,8.5,1609120852159,139,139,4,YEP
5G-NSA-Low-Band,TMobile,8.51,1609120860809,110,110,4,YEP
5G-NSA-Low-Band,TMobile,8.52,1609120869439,127,128,4,YEP
5G-NSA-Low-Band,TMobile,8.53,1609120878097,110,110,4,YEP
5G-NSA-Low-Band,TMobile,8.54,1609120886747,92,91,4,YEP
5G-NSA-Low-Band,TMobile,8.55,1609120895389,90,89,4,YEP
5G-NSA-Low-Band,TMobile,8.56,1609120904039,400,399,4,YEP
5G-NSA-Low-Band,TMobile,8.57,1609120913009,400,400,4,YEP
5G-NSA-Low-Band,TMobile,8.58,1609120921989,369,369,4,YEP
5G-NSA-Low-Band,TMobile,8.59,1609120930949,370,370,4,YEP
5G-NSA-Low-Band,TMobile,8.6,1609120939919,360,360,4,YEP
5G-NSA-Low-Band,TMobile,8.61,1609120948889,350,349,4,YEP
5G-NSA-Low-Band,TMobile,8.62,1609120957859,340,339,4,YEP
5G-NSA-Low-Band,TMobile,8.63,1609120966829,330,330,4,YEP
5G-NSA-Low-Band,TMobile,8.64,1609120975799,321,321,4,YEP
5G-NSA-Low-Band,TMobile,8.65,1609120984770,309,309,4,YEP
5G-NSA-Low-Band,TMobile,8.66,1609120993739,300,300,4,YEP
5G-NSA-Low-Band,TMobile,8.67,1609121002709,289,290,4,YEP
5G-NSA-Low-Band,TMobile,8.68,1609121011679,280,279,4,YEP
5G-NSA-Low-Band,TMobile,8.69,1609121020649,270,269,4,YEP
5G-NSA-Low-Band,TMobile,8.7,1609121029619,269,268,4,YEP
5G-NSA-Low-Band,TMobile,8.71,1609121038598,241,241,4,YEP
5G-NSA-Low-Band,TMobile,8.72,1609121047559,240,240,4,YEP
5G-NSA-Low-Band,TMobile,8.73,1609121056529,238,238,4,YEP
5G-NSA-Low-Band,TMobile,8.74,1609121065507,233,232,4,YEP
5G-NSA-Low-Band,TMobile,8.75,1609121074489,189,190,4,YEP
5G-NSA-Low-Band,TMobile,8.76,1609121083439,206,206,4,YEP
5G-NSA-Low-Band,TMobile,8.77,1609121092415,184,184,4,YEP
5G-NSA-Low-Band,TMobile,8.78,1609121101379,179,179,4,YEP
5G-NSA-Low-Band,TMobile,8.79,1609121110349,170,169,4,YEP
5G-NSA-Low-Band,TMobile,8.8,1609121119319,180,180,4,YEP
5G-NSA-Low-Band,TMobile,8.81,1609121128309,137,136,4,YEP
5G-NSA-Low-Band,TMobile,8.82,1609121137266,133,133,4,YEP
5G-NSA-Low-Band,TMobile,8.83,1609121146229,130,130,4,YEP
5G-NSA-Low-Band,TMobile,8.84,1609121155199,140,140,4,YEP
5G-NSA-Low-Band,TMobile,8.85,1609121164189,90,90,4,YEP
5G-NSA-Low-Band,TMobile,8.86,1609121173139,99,100,4,YEP
5G-NSA-Low-Band,TMobile,8.87,1609121182109,90,89,4,YEP
5G-NSA-Low-Band,TMobile,8.88,1609121191079,400,399,4,YEP
5G-NSA-Low-Band,TMobile,8.89,1609121200369,390,390,4,YEP
5G-NSA-Low-Band,TMobile,8.9,1609121209659,379,379,4,YEP
5G-NSA-Low-Band,TMobile,8.91,1609121218949,390,390,4,YEP
5G-NSA-Low-Band,TMobile,8.92,1609121228259,339,339,4,YEP
5G-NSA-Low-Band,TMobile,8.93,1609121237529,351,351,4,YEP
5G-NSA-Low-Band,TMobile,8.94,1609121246820,339,339,4,YEP
5G-NSA-Low-Band,TMobile,8.95,1609121256109,335,334,4,YEP
5G-NSA-Low-Band,TMobile,8.96,1609121265404,315,314,4,YEP
5G-NSA-Low-Band,TMobile,8.97,1609121274689,310,309,4,YEP
5G-NSA-Low-Band,TMobile,8.98,1609121283979,300,299,4,YEP
5G-NSA-Low-Band,TMobile,8.99,1609121293269,290,289,4,YEP
5G-NSA-Low-Band,TMobile,9.0,1609121302559,280,279,4,YEP
5G-NSA-Low-Band,TMobile,9.01,1609121311849,276,276,4,YEP
5G-NSA-Low-Band,TMobile,9.02,1609121321145,254,254,4,YEP
5G-NSA-Low-Band,TMobile,9.03,1609121330429,250,250,4,YEP
5G-NSA-Low-Band,TMobile,9.04,1609121339719,240,239,4,YEP
5G-NSA-Low-Band,TMobile,9.05,1609121349009,230,230,4,YEP
5G-NSA-Low-Band,TMobile,9.06,1609121358299,219,219,4,YEP
5G-NSA-Low-Band,TMobile,9.07,1609121367589,190,190,4,YEP
5G-NSA-Low-Band,TMobile,9.08,1609121376859,220,219,4,YEP
5G-NSA-Low-Band,TMobile,9.09,1609121386169,190,190,4,YEP
5G-NSA-Low-Band,TMobile,9.1,1609121395459,180,179,4,YEP
5G-NSA-Low-Band,TMobile,9.11,1609121404749,170,169,4,YEP
5G-NSA-Low-Band,TMobile,9.12,1609121414039,160,160,4,YEP
5G-NSA-Low-Band,TMobile,9.13,1609121423329,157,157,4,YEP
5G-NSA-Low-Band,TMobile,9.14,1609121432626,133,132,4,YEP
5G-NSA-Low-Band,TMobile,9.15,1609121441909,130,130,4,YEP
5G-NSA-Low-Band,TMobile,9.16,1609121451199,120,120,4,YEP
5G-NSA-Low-Band,TMobile,9.17,1609121460489,110,110,4,YEP
5G-NSA-Low-Band,TMobile,9.18,1609121469779,100,99,4,YEP
5G-NSA-Low-Band,TMobile,9.19,1609121479069,90,89,4,YEP
5G-NSA-Low-Band,TMobile,9.2,1609121488359,80,80,4,YEP
5G-NSA-Low-Band,TMobile,9.21,1609121497649,390,390,4,YEP
5G-NSA-Low-Band,TMobile,9.22,1609121507259,407,407,4,YEP
5G-NSA-Low-Band,TMobile,9.23,1609121516897,343,343,4,YEP
5G-NSA-Low-Band,TMobile,9.24,1609121526480,361,361,4,YEP
5G-NSA-Low-Band,TMobile,9.25,1609121536092,347,346,4,YEP
5G-NSA-Low-Band,TMobile,9.26,1609121545699,340,339,4,YEP
5G-NSA-Low-Band,TMobile,9.27,1609121555309,330,329,4,YEP
5G-NSA-Low-Band,TMobile,9.28,1609121564919,320,320,4,YEP
5G-NSA-Low-Band,TMobile,9.29,1609121574529,314,314,4,YEP
5G-NSA-Low-Band,TMobile,9.3,1609121584143,296,296,4,YEP
5G-NSA-Low-Band,TMobile,9.31,1609121593749,290,290,4,YEP
5G-NSA-Low-Band,TMobile,9.32,1609121603359,280,279,4,YEP
5G-NSA-Low-Band,TMobile,9.33,1609121612969,270,270,4,YEP
5G-NSA-Low-Band,TMobile,9.34,1609121622579,261,262,4,YEP
5G-NSA-Low-Band,TMobile,9.35,1609121632191,247,247,4,BAD
5G-NSA-Low-Band,TMobile,9.36,1609121641799,240,240,4,YEP
5G-NSA-Low-Band,TMobile,9.37,1609121651409,230,229,4,YEP
5G-NSA-Low-Band,TMobile,9.38,1609121661019,220,220,4,YEP
5G-NSA-Low-Band,TMobile,9.39,1609121670629,230,229,4,YEP
5G-NSA-Low-Band,TMobile,9.4,1609121680259,180,180,4,YEP
5G-NSA-Low-Band,TMobile,9.41,1609121689849,196,197,4,YEP
5G-NSA-Low-Band,TMobile,9.42,1609121699466,173,172,4,YEP
5G-NSA-Low-Band,TMobile,9.43,1609121709069,190,190,4,YEP
5G-NSA-Low-Band,TMobile,9.44,1609121718699,143,142,4,YEP
5G-NSA-Low-Band,TMobile,9.45,1609121728292,147,147,4,YEP
5G-NSA-Low-Band,TMobile,9.46,1609121737899,140,140,4,YEP
5G-NSA-Low-Band,TMobile,9.47,1609121747509,130,130,4,YEP
5G-NSA-Low-Band,TMobile,9.48,1609121757119,120,119,4,YEP
5G-NSA-Low-Band,TMobile,9.49,1609121766729,110,109,4,YEP
5G-NSA-Low-Band,TMobile,9.5,1609121776339,128,128,4,YEP
5G-NSA-Low-Band,TMobile,9.51,1609121785977,381,382,4,YEP
5G-NSA-Low-Band,TMobile,9.52,1609121795879,400,400,4,YEP
5G-NSA-Low-Band,TMobile,9.53,1609121805809,391,390,4,YEP
5G-NSA-Low-Band,TMobile,9.54,1609121815739,379,379,4,YEP
5G-NSA-Low-Band,TMobile,9.55,1609121825669,370,369,4,YEP
5G-NSA-Low-Band,TMobile,9.56,1609121835599,360,360,4,YEP
5G-NSA-Low-Band,TMobile,9.57,1609121845529,350,350,4,YEP
5G-NSA-Low-Band,TMobile,9.58,1609121855459,329,329,4,YEP
5G-NSA-Low-Band,TMobile,9.59,1609121865378,341,341,4,YEP
5G-NSA-Low-Band,TMobile,9.6,1609121875319,319,320,4,YEP
5G-NSA-Low-Band,TMobile,9.61,1609121885249,309,310,4,YEP
5G-NSA-Low-Band,TMobile,9.62,1609121895179,299,300,4,YEP
5G-NSA-Low-Band,TMobile,9.63,1609121905109,290,290,4,YEP
5G-NSA-Low-Band,TMobile,9.64,1609121915039,280,279,4,YEP
5G-NSA-Low-Band,TMobile,9.65,1609121924969,270,269,4,YEP
5G-NSA-Low-Band,TMobile,9.66,1609121934899,260,260,4,YEP
5G-NSA-Low-Band,TMobile,9.67,1609121944829,250,249,4,YEP
5G-NSA-Low-Band,TMobile,9.68,1609121954759,240,239,4,YEP
5G-NSA-Low-Band,TMobile,9.69,1609121964689,230,230,4,YEP
5G-NSA-Low-Band,TMobile,9.7,1609121974619,220,220,4,YEP
5G-NSA-Low-Band,TMobile,9.71,1609121984549,209,210,4,YEP
5G-NSA-Low-Band,TMobile,9.72,1609121994479,199,199,4,YEP
5G-NSA-Low-Band,TMobile,9.73,1609122004409,190,189,4,YEP
5G-NSA-Low-Band,TMobile,9.74,1609122014339,180,180,4,YEP
5G-NSA-Low-Band,TMobile,9.75,1609122024269,169,170,4,YEP
5G-NSA-Low-Band,TMobile,9.76,1609122034199,160,159,4,YEP
5G-NSA-Low-Band,TMobile,9.77,1609122044129,158,158,4,YEP
5G-NSA-Low-Band,TMobile,9.78,1609122054067,132,132,4,YEP
5G-NSA-Low-Band,TMobile,9.79,1609122063989,130,130,4,YEP
5G-NSA-Low-Band,TMobile,9.8,1609122073919,119,119,4,YEP
5G-NSA-Low-Band,TMobile,9.81,1609122083849,110,110,4,YEP
5G-NSA-Low-Band,TMobile,9.82,1609122093779,100,100,4,YEP
5G-NSA-Low-Band,TMobile,9.83,1609122103709,90,90,4,YEP
5G-NSA-Low-Band,TMobile,9.84,1609122113639,387,388,4,YEP
5G-NSA-Low-Band,TMobile,9.85,1609122123877,102,101,4,BAD
5G-NSA-Low-Band,TMobile,9.86,1609122133839,360,360,4,YEP
5G-NSA-Low-Band,TMobile,9.87,1609122144069,350,350,4,YEP
5G-NSA-Low-Band,TMobile,9.88,1609122154299,404,403,4,YEP
5G-NSA-Low-Band,TMobile,9.89,1609122164593,330,330,4,YEP
5G-NSA-Low-Band,TMobile,9.9,1609122174823,360,360,4,YEP
5G-NSA-Low-Band,TMobile,9.91,1609122185093,306,305,4,YEP
5G-NSA-Low-Band,TMobile,9.92,1609122195319,334,334,4,YEP
5G-NSA-Low-Band,TMobile,9.93,1609122205583,300,299,4,YEP
5G-NSA-Low-Band,TMobile,9.94,1609122215823,320,320,4,YEP
