Date,downlink_Mbps,uplink_Mbps,latency_ms,Speedtest_URL,sponsor_name,connection_mode,UE_model,Server_city,Server_state,country,carrier,radio_type,UE_Server_distance_km,type,UE_location
"01/13/2021, 1:40 PM",50.418791999999996,38.412535999999996,57,https://www.speedtest.net/my-result/a/6925525934,T-Mobile,multi,Samsung S20 Ultra 5G,West Norriton,PA,USA,TMobile,5G-SA-Low-Band,1551.076,latency,"Minneapolis, MN"
"01/13/2021, 8:43 PM",25.88928,38.3106,56,https://www.speedtest.net/my-result/a/6926421457,T-Mobile,single,Samsung S20 Ultra 5G,West Norriton,PA,USA,TMobile,5G-SA-Low-Band,1551.076,latency,"Minneapolis, MN"
"01/12/2021, 10:10 PM",127.50466399999999,92.61372,47,https://www.speedtest.net/my-result/a/6922982430,T-Mobile,single,Samsung S20 Ultra 5G,West Norriton,PA,USA,TMobile,5G-NSA-Low-Band,1551.076,latency,"Minneapolis, MN"
"01/15/2021, 10:30 PM",173.06438400000005,32.55772,76,https://www.speedtest.net/my-result/a/6933793212,Verizon,multi,Samsung S20 Ultra 5G,New Castle,DE,USA,Verizon,4G-LTE,1562.339,latency,"Minneapolis, MN"
"12/31/2020, 5:16 PM",1634.105608,77.234216,63,https://www.speedtest.net/my-result/a/6883343841,Verizon,multi,Pixel 5,New Castle,DE,USA,Verizon,5G-NSA-mmWave,1562.339,latency,"Minneapolis, MN"
"01/22/2021, 2:29 AM",71.305944,74.796432,72,https://www.speedtest.net/my-result/a/6955319260,Verizon,multi,Samsung S20 Ultra 5G,New Castle,DE,USA,Verizon,5G-NSA-Low-Band,1562.339,latency,"Minneapolis, MN"
"01/04/2021, 1:29 AM",328.985888,56.333248,65,https://www.speedtest.net/my-result/a/6892996779,Verizon,single,Pixel 5,New Castle,DE,USA,Verizon,5G-NSA-mmWave,1562.339,latency,"Minneapolis, MN"
"01/23/2021, 8:56 AM",101.83244,73.740832,72,https://www.speedtest.net/my-result/a/6960020074,Verizon,single,Samsung S20 Ultra 5G,New Castle,DE,USA,Verizon,5G-NSA-Low-Band,1562.339,latency,"Minneapolis, MN"
"12/31/2020, 11:05 AM",1816.521768,76.245248,63,https://www.speedtest.net/my-result/a/6882596949,Verizon,multi,Pixel 5,Philadelphia,PA,USA,Verizon,5G-NSA-mmWave,1578.4289999999999,latency,"Minneapolis, MN"
"01/04/2021, 12:47 AM",308.214416,57.804007999999996,63,https://www.speedtest.net/my-result/a/6892910345,Verizon,single,Pixel 5,Philadelphia,PA,USA,Verizon,5G-NSA-mmWave,1578.4289999999999,latency,"Minneapolis, MN"
"01/22/2021, 2:30 AM",54.996096,74.177072,71,https://www.speedtest.net/my-result/a/6955321288,Verizon,multi,Samsung S20 Ultra 5G,Philadelphia,PA,USA,Verizon,5G-NSA-Low-Band,1578.4289999999999,latency,"Minneapolis, MN"
"01/17/2021, 12:14 AM",198.64496,57.783704,72,https://www.speedtest.net/my-result/a/6937484352,Verizon,single,Samsung S20 Ultra 5G,Philadelphia,PA,USA,Verizon,5G-NSA-Low-Band,1578.4289999999999,latency,"Minneapolis, MN"
"01/15/2021, 9:04 PM",150.03868799999995,28.803776,74,https://www.speedtest.net/my-result/a/6933625031,Verizon,multi,Samsung S20 Ultra 5G,Philadelphia,PA,USA,Verizon,4G-LTE,1578.4289999999999,latency,"Minneapolis, MN"
"01/13/2021, 4:45 AM",205.866096,89.825056,54,https://www.speedtest.net/my-result/a/6923882300,T-Mobile,multi,Samsung S20 Ultra 5G,Albuquerque,NM,USA,TMobile,5G-NSA-Low-Band,1581.6470000000002,latency,"Minneapolis, MN"
"01/14/2021, 5:38 AM",53.30996800000001,41.244688000000004,65,https://www.speedtest.net/my-result/a/6927616343,T-Mobile,single,Samsung S20 Ultra 5G,Albuquerque,NM,USA,TMobile,5G-SA-Low-Band,1581.6470000000002,latency,"Minneapolis, MN"
"01/13/2021, 1:06 AM",156.08768799999999,98.816264,55,https://www.speedtest.net/my-result/a/6923345782,T-Mobile,single,Samsung S20 Ultra 5G,Albuquerque,NM,USA,TMobile,5G-NSA-Low-Band,1581.6470000000002,latency,"Minneapolis, MN"
"01/13/2021, 2:24 PM",39.295992,34.75012,66,https://www.speedtest.net/my-result/a/6925644131,T-Mobile,multi,Samsung S20 Ultra 5G,Albuquerque,NM,USA,TMobile,5G-SA-Low-Band,1581.6470000000002,latency,"Minneapolis, MN"
"01/15/2021, 9:47 PM",164.296216,31.083688000000002,48,https://www.speedtest.net/my-result/a/6933709913,Verizon,multi,Samsung S20 Ultra 5G,Salt Lake City,UT,USA,Verizon,4G-LTE,1586.474,latency,"Minneapolis, MN"
"01/13/2021, 12:59 AM",2532.054904,82.717928,38,https://www.speedtest.net/my-result/a/6923331221,Verizon,multi,Samsung S20 Ultra 5G,Salt Lake City,UT,USA,Verizon,5G-NSA-mmWave,1586.474,latency,"Minneapolis, MN"
"01/22/2021, 3:14 AM",62.473544,72.21668000000003,44,https://www.speedtest.net/my-result/a/6955424627,Verizon,multi,Samsung S20 Ultra 5G,Salt Lake City,UT,USA,Verizon,5G-NSA-Low-Band,1586.474,latency,"Minneapolis, MN"
"01/15/2021, 2:22 AM",422.59352,70.32755999999999,38,https://www.speedtest.net/my-result/a/6930709715,Verizon,single,Samsung S20 Ultra 5G,Salt Lake City,UT,USA,Verizon,5G-NSA-mmWave,1586.474,latency,"Minneapolis, MN"
"01/17/2021, 12:14 AM",84.08566400000002,53.906344,45,https://www.speedtest.net/my-result/a/6937486146,Verizon,single,Samsung S20 Ultra 5G,Salt Lake City,UT,USA,Verizon,5G-NSA-Low-Band,1586.474,latency,"Minneapolis, MN"
"01/15/2021, 9:48 PM",180.11340800000005,31.83452,68,https://www.speedtest.net/my-result/a/6933711913,Verizon,multi,Samsung S20 Ultra 5G,Bridgewater,NJ,USA,Verizon,4G-LTE,1591.3010000000002,latency,"Minneapolis, MN"
"01/13/2021, 1:00 AM",2533.483944,82.44165600000002,59,https://www.speedtest.net/my-result/a/6923333317,Verizon,multi,Samsung S20 Ultra 5G,Bridgewater,NJ,USA,Verizon,5G-NSA-mmWave,1591.3010000000002,latency,"Minneapolis, MN"
"01/15/2021, 2:23 AM",1080.195328,58.131983999999996,56,https://www.speedtest.net/my-result/a/6930711926,Verizon,single,Samsung S20 Ultra 5G,Bridgewater,NJ,USA,Verizon,5G-NSA-mmWave,1591.3010000000002,latency,"Minneapolis, MN"
"01/17/2021, 3:36 PM",118.55871200000001,58.846528,63,https://www.speedtest.net/my-result/a/6939841157,Verizon,multi,Samsung S20 Ultra 5G,Bridgewater,NJ,USA,Verizon,5G-NSA-Low-Band,1591.3010000000002,latency,"Minneapolis, MN"
"01/17/2021, 12:58 AM",145.30792,53.471304,63,https://www.speedtest.net/my-result/a/6937570245,Verizon,single,Samsung S20 Ultra 5G,Bridgewater,NJ,USA,Verizon,5G-NSA-Low-Band,1591.3010000000002,latency,"Minneapolis, MN"
"01/13/2021, 1:07 AM",152.453376,99.599952,55,https://www.speedtest.net/my-result/a/6923347848,T-Mobile,single,Samsung S20 Ultra 5G,Salt Lake Draper,UT,USA,TMobile,5G-NSA-Low-Band,1596.128,latency,"Minneapolis, MN"
"01/13/2021, 12:59 PM",35.44904000000001,32.413984,74,https://www.speedtest.net/my-result/a/6925411546,T-Mobile,multi,Samsung S20 Ultra 5G,Salt Lake Draper,UT,USA,TMobile,5G-SA-Low-Band,1596.128,latency,"Minneapolis, MN"
"01/13/2021, 7:36 AM",175.94976,79.53948000000003,55,https://www.speedtest.net/my-result/a/6924382847,T-Mobile,multi,Samsung S20 Ultra 5G,Salt Lake Draper,UT,USA,TMobile,5G-NSA-Low-Band,1596.128,latency,"Minneapolis, MN"
"01/13/2021, 9:27 PM",28.15904,37.853215999999996,75,https://www.speedtest.net/my-result/a/6926509949,T-Mobile,single,Samsung S20 Ultra 5G,Salt Lake Draper,UT,USA,TMobile,5G-SA-Low-Band,1596.128,latency,"Minneapolis, MN"
"01/14/2021, 4:13 AM",47.23076,38.640064,59,https://www.speedtest.net/my-result/a/6927394071,T-Mobile,single,Samsung S20 Ultra 5G,Wayne,NJ,USA,TMobile,5G-SA-Low-Band,1600.955,latency,"Minneapolis, MN"
"01/13/2021, 2:33 AM",170.87564799999996,95.41588,46,https://www.speedtest.net/my-result/a/6923549242,T-Mobile,single,Samsung S20 Ultra 5G,Wayne,NJ,USA,TMobile,5G-NSA-Low-Band,1600.955,latency,"Minneapolis, MN"
"01/13/2021, 4:33 PM",58.575256,33.550664000000005,57,https://www.speedtest.net/my-result/a/6925945331,T-Mobile,multi,Samsung S20 Ultra 5G,Wayne,NJ,USA,TMobile,5G-SA-Low-Band,1600.955,latency,"Minneapolis, MN"
"01/13/2021, 6:54 AM",192.546192,85.50372800000002,47,https://www.speedtest.net/my-result/a/6924246490,T-Mobile,multi,Samsung S20 Ultra 5G,Wayne,NJ,USA,TMobile,5G-NSA-Low-Band,1600.955,latency,"Minneapolis, MN"
"01/22/2021, 2:33 AM",72.300264,75.183992,66,https://www.speedtest.net/my-result/a/6955327473,Verizon,multi,Samsung S20 Ultra 5G,New York City,NY,USA,Verizon,5G-NSA-Low-Band,1631.526,latency,"Minneapolis, MN"
"01/17/2021, 12:59 AM",58.824631999999994,51.539120000000004,67,https://www.speedtest.net/my-result/a/6937571979,Verizon,single,Samsung S20 Ultra 5G,New York City,NY,USA,Verizon,5G-NSA-Low-Band,1631.526,latency,"Minneapolis, MN"
"01/15/2021, 3:06 AM",1021.907392,59.706864,61,https://www.speedtest.net/my-result/a/6930814263,Verizon,single,Samsung S20 Ultra 5G,New York City,NY,USA,Verizon,5G-NSA-mmWave,1631.526,latency,"Minneapolis, MN"
"01/13/2021, 1:01 AM",2534.031664,86.68324799999998,62,https://www.speedtest.net/my-result/a/6923335506,Verizon,multi,Samsung S20 Ultra 5G,New York City,NY,USA,Verizon,5G-NSA-mmWave,1631.526,latency,"Minneapolis, MN"
"01/15/2021, 11:19 PM",165.292752,35.745312,74,https://www.speedtest.net/my-result/a/6933888283,Verizon,multi,Samsung S20 Ultra 5G,New York City,NY,USA,Verizon,4G-LTE,1631.526,latency,"Minneapolis, MN"
"01/14/2021, 6:24 AM",57.119048,42.21116,62,https://www.speedtest.net/my-result/a/6927746888,T-Mobile,single,Samsung S20 Ultra 5G,Mobile,AL,USA,TMobile,5G-SA-Low-Band,1649.225,latency,"Minneapolis, MN"
"01/13/2021, 8:21 AM",134.084824,85.061504,72,https://www.speedtest.net/my-result/a/6924534115,T-Mobile,multi,Samsung S20 Ultra 5G,Mobile,AL,USA,TMobile,5G-NSA-Low-Band,1649.225,latency,"Minneapolis, MN"
"01/13/2021, 3:52 PM",37.727896,40.427640000000004,67,https://www.speedtest.net/my-result/a/6925856786,T-Mobile,multi,Samsung S20 Ultra 5G,Mobile,AL,USA,TMobile,5G-SA-Low-Band,1649.225,latency,"Minneapolis, MN"
"01/13/2021, 3:16 AM",202.45371200000002,95.56288,74,https://www.speedtest.net/my-result/a/6923655901,T-Mobile,single,Samsung S20 Ultra 5G,Mobile,AL,USA,TMobile,5G-NSA-Low-Band,1649.225,latency,"Minneapolis, MN"
"01/23/2021, 9:01 AM",23.880848,75.060536,71,https://www.speedtest.net/my-result/a/6960035423,Verizon,single,Samsung S20 Ultra 5G,Long Branch,NJ,USA,Verizon,5G-NSA-Low-Band,1650.8339999999998,latency,"Minneapolis, MN"
"01/15/2021, 1:42 AM",93.018208,70.647224,65,https://www.speedtest.net/my-result/a/6930616869,Verizon,single,Samsung S20 Ultra 5G,Long Branch,NJ,USA,Verizon,5G-NSA-mmWave,1650.8339999999998,latency,"Minneapolis, MN"
"01/17/2021, 3:38 PM",197.32112800000002,57.433176,71,https://www.speedtest.net/my-result/a/6939844650,Verizon,multi,Samsung S20 Ultra 5G,Long Branch,NJ,USA,Verizon,5G-NSA-Low-Band,1650.8339999999998,latency,"Minneapolis, MN"
"01/16/2021, 3:45 PM",3202.712992,182.602696,64,https://www.speedtest.net/my-result/a/6936573509,Verizon,multi,Samsung S20 Ultra 5G,Long Branch,NJ,USA,Verizon,5G-NSA-mmWave,1650.8339999999998,latency,"Minneapolis, MN"
"01/15/2021, 11:20 PM",156.426264,35.516712,76,https://www.speedtest.net/my-result/a/6933890115,Verizon,multi,Samsung S20 Ultra 5G,Long Branch,NJ,USA,Verizon,4G-LTE,1650.8339999999998,latency,"Minneapolis, MN"
"01/13/2021, 2:27 PM",52.969928,38.934504,71,https://www.speedtest.net/my-result/a/6925653800,T-Mobile,multi,Samsung S20 Ultra 5G,Syosset,NY,USA,TMobile,5G-SA-Low-Band,1665.315,latency,"Minneapolis, MN"
"01/13/2021, 4:48 AM",198.296424,83.199904,46,https://www.speedtest.net/my-result/a/6923891909,T-Mobile,multi,Samsung S20 Ultra 5G,Syosset,NY,USA,TMobile,5G-NSA-Low-Band,1665.315,latency,"Minneapolis, MN"
"01/14/2021, 5:42 AM",55.89125600000001,35.044024,69,https://www.speedtest.net/my-result/a/6927626304,T-Mobile,single,Samsung S20 Ultra 5G,Syosset,NY,USA,TMobile,5G-SA-Low-Band,1665.315,latency,"Minneapolis, MN"
"01/12/2021, 10:14 PM",140.427664,91.123992,46,https://www.speedtest.net/my-result/a/6922991535,T-Mobile,single,Samsung S20 Ultra 5G,Syosset,NY,USA,TMobile,5G-NSA-Low-Band,1665.315,latency,"Minneapolis, MN"
"01/17/2021, 3:38 PM",188.571528,55.665448,65,https://www.speedtest.net/my-result/a/6939846412,Verizon,multi,Samsung S20 Ultra 5G,Bethpage,NY,USA,Verizon,5G-NSA-Low-Band,1670.142,latency,"Minneapolis, MN"
"01/16/2021, 1:24 AM",57.363512,35.43623200000001,69,https://www.speedtest.net/my-result/a/6934150123,Verizon,multi,Samsung S20 Ultra 5G,Bethpage,NY,USA,Verizon,4G-LTE,1670.142,latency,"Minneapolis, MN"
"01/15/2021, 1:00 AM",1080.415344,70.917624,60,https://www.speedtest.net/my-result/a/6930524096,Verizon,single,Samsung S20 Ultra 5G,Bethpage,NY,USA,Verizon,5G-NSA-mmWave,1670.142,latency,"Minneapolis, MN"
"01/17/2021, 12:18 AM",292.489344,61.7246,67,https://www.speedtest.net/my-result/a/6937493198,Verizon,single,Samsung S20 Ultra 5G,Bethpage,NY,USA,Verizon,5G-NSA-Low-Band,1670.142,latency,"Minneapolis, MN"
"01/13/2021, 1:45 AM",2760.769632,83.54145600000003,59,https://www.speedtest.net/my-result/a/6923437577,Verizon,multi,Samsung S20 Ultra 5G,Bethpage,NY,USA,Verizon,5G-NSA-mmWave,1670.142,latency,"Minneapolis, MN"
"01/13/2021, 10:31 AM",99.959976,64.229704,57,https://www.speedtest.net/my-result/a/6924955987,T-Mobile,multi,Samsung S20 Ultra 5G,Norfolk,VA,USA,TMobile,5G-NSA-Low-Band,1678.1870000000001,latency,"Minneapolis, MN"
"01/14/2021, 5:00 AM",64.168576,39.922304,52,https://www.speedtest.net/my-result/a/6927515641,T-Mobile,single,Samsung S20 Ultra 5G,Norfolk,VA,USA,TMobile,5G-SA-Low-Band,1678.1870000000001,latency,"Minneapolis, MN"
"01/13/2021, 1:53 AM",139.803776,100.24372,56,https://www.speedtest.net/my-result/a/6923454452,T-Mobile,single,Samsung S20 Ultra 5G,Norfolk,VA,USA,TMobile,5G-NSA-Low-Band,1678.1870000000001,latency,"Minneapolis, MN"
"01/13/2021, 1:46 PM",47.655432,39.079064,52,https://www.speedtest.net/my-result/a/6925541420,T-Mobile,multi,Samsung S20 Ultra 5G,Norfolk,VA,USA,TMobile,5G-SA-Low-Band,1678.1870000000001,latency,"Minneapolis, MN"
"01/13/2021, 8:49 PM",28.450032,40.447959999999995,52,https://www.speedtest.net/my-result/a/6926434291,T-Mobile,single,Samsung S20 Ultra 5G,Austin,TX,USA,TMobile,5G-SA-Low-Band,1683.014,latency,"Minneapolis, MN"
"01/13/2021, 4:08 AM",162.534848,84.961088,57,https://www.speedtest.net/my-result/a/6923786005,T-Mobile,multi,Samsung S20 Ultra 5G,Austin,TX,USA,TMobile,5G-NSA-Low-Band,1683.014,latency,"Minneapolis, MN"
"01/13/2021, 2:29 PM",51.7216,40.648872,53,https://www.speedtest.net/my-result/a/6925658237,T-Mobile,multi,Samsung S20 Ultra 5G,Austin,TX,USA,TMobile,5G-SA-Low-Band,1683.014,latency,"Minneapolis, MN"
"01/12/2021, 10:59 PM",133.383336,71.238512,66,https://www.speedtest.net/my-result/a/6923079791,T-Mobile,single,Samsung S20 Ultra 5G,Austin,TX,USA,TMobile,5G-NSA-Low-Band,1683.014,latency,"Minneapolis, MN"
"01/13/2021, 6:59 AM",172.571472,85.125024,49,https://www.speedtest.net/my-result/a/6924261121,T-Mobile,multi,Samsung S20 Ultra 5G,Bloomfield,CT,USA,TMobile,5G-NSA-Low-Band,1686.2320000000002,latency,"Minneapolis, MN"
"01/13/2021, 2:30 PM",49.954832,37.84280800000001,76,https://www.speedtest.net/my-result/a/6925660934,T-Mobile,multi,Samsung S20 Ultra 5G,Bloomfield,CT,USA,TMobile,5G-SA-Low-Band,1686.2320000000002,latency,"Minneapolis, MN"
"01/14/2021, 5:02 AM",66.393016,39.640808,73,https://www.speedtest.net/my-result/a/6927520495,T-Mobile,single,Samsung S20 Ultra 5G,Bloomfield,CT,USA,TMobile,5G-SA-Low-Band,1686.2320000000002,latency,"Minneapolis, MN"
"01/13/2021, 2:37 AM",206.443304,94.667912,51,https://www.speedtest.net/my-result/a/6923560109,T-Mobile,single,Samsung S20 Ultra 5G,Bloomfield,CT,USA,TMobile,5G-NSA-Low-Band,1686.2320000000002,latency,"Minneapolis, MN"
"01/15/2021, 11:22 PM",182.077744,32.860496000000005,92,https://www.speedtest.net/my-result/a/6933894184,Verizon,multi,Samsung S20 Ultra 5G,New Orleans,LA,USA,Verizon,4G-LTE,1692.668,latency,"Minneapolis, MN"
"01/17/2021, 3:11 AM",93.74330400000001,47.563776000000004,84,https://www.speedtest.net/my-result/a/6937857774,Verizon,multi,Samsung S20 Ultra 5G,New Orleans,LA,USA,Verizon,5G-NSA-Low-Band,1692.668,latency,"Minneapolis, MN"
"01/15/2021, 2:26 AM",822.3939519999999,70.559936,78,https://www.speedtest.net/my-result/a/6930720356,Verizon,single,Samsung S20 Ultra 5G,New Orleans,LA,USA,Verizon,5G-NSA-mmWave,1692.668,latency,"Minneapolis, MN"
"01/13/2021, 2:29 AM",2809.7279519999997,87.377512,78,https://www.speedtest.net/my-result/a/6923540387,Verizon,multi,Samsung S20 Ultra 5G,New Orleans,LA,USA,Verizon,5G-NSA-mmWave,1692.668,latency,"Minneapolis, MN"
"01/17/2021, 1:02 AM",50.458335999999996,50.905,85,https://www.speedtest.net/my-result/a/6937577456,Verizon,single,Samsung S20 Ultra 5G,New Orleans,LA,USA,Verizon,5G-NSA-Low-Band,1692.668,latency,"Minneapolis, MN"
"01/22/2021, 9:41 AM",2.835712,59.1384,77,https://www.speedtest.net/my-result/a/6956566788,Verizon,single,Samsung S20 Ultra 5G,Houston,TX,USA,Verizon,5G-NSA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/13/2021, 4:09 AM",160.58828799999995,87.33530400000002,57,https://www.speedtest.net/my-result/a/6923790713,T-Mobile,multi,Samsung S20 Ultra 5G,Houston,TX,USA,TMobile,5G-NSA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/13/2021, 6:18 PM",25.747432,37.374359999999996,53,https://www.speedtest.net/my-result/a/6926148680,T-Mobile,multi,Samsung S20 Ultra 5G,Houston,TX,USA,TMobile,5G-SA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/15/2021, 9:11 PM",108.628624,31.581544,81,https://www.speedtest.net/my-result/a/6933637816,Verizon,multi,Samsung S20 Ultra 5G,Houston,TX,USA,Verizon,4G-LTE,1700.713,latency,"Minneapolis, MN"
"01/16/2021, 3:48 PM",3112.602632,98.59344,72,https://www.speedtest.net/my-result/a/6936578865,Verizon,multi,Samsung S20 Ultra 5G,Houston,TX,USA,Verizon,5G-NSA-mmWave,1700.713,latency,"Minneapolis, MN"
"01/22/2021, 1:54 AM",65.66067199999999,73.345176,78,https://www.speedtest.net/my-result/a/6955237781,Verizon,multi,Samsung S20 Ultra 5G,Houston,TX,USA,Verizon,5G-NSA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/13/2021, 3:21 AM",98.524464,98.187432,62,https://www.speedtest.net/my-result/a/6923667096,T-Mobile,single,Samsung S20 Ultra 5G,Houston,TX,USA,TMobile,5G-NSA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/14/2021, 5:46 AM",60.36670400000001,32.498847999999995,52,https://www.speedtest.net/my-result/a/6927636812,T-Mobile,single,Samsung S20 Ultra 5G,Houston,TX,USA,TMobile,5G-SA-Low-Band,1700.713,latency,"Minneapolis, MN"
"01/15/2021, 1:02 AM",894.7742,39.201608,72,https://www.speedtest.net/my-result/a/6930528013,Verizon,single,Samsung S20 Ultra 5G,Houston,TX,USA,Verizon,5G-NSA-mmWave,1700.713,latency,"Minneapolis, MN"
"01/17/2021, 12:22 AM",88.70331999999998,54.608104000000004,52,https://www.speedtest.net/my-result/a/6937500306,Verizon,single,Samsung S20 Ultra 5G,San Antonio,TX,USA,Verizon,5G-NSA-Low-Band,1789.2079999999999,latency,"Minneapolis, MN"
"01/13/2021, 1:08 AM",2763.8169120000002,89.034008,46,https://www.speedtest.net/my-result/a/6923350564,Verizon,multi,Samsung S20 Ultra 5G,San Antonio,TX,USA,Verizon,5G-NSA-mmWave,1789.2079999999999,latency,"Minneapolis, MN"
"01/16/2021, 2:59 AM",74.233328,35.272688,69,https://www.speedtest.net/my-result/a/6934373397,Verizon,multi,Samsung S20 Ultra 5G,Providence,RI,USA,Verizon,4G-LTE,1789.2079999999999,latency,"Minneapolis, MN"
"01/15/2021, 1:05 AM",103.462088,70.917856,60,https://www.speedtest.net/my-result/a/6930534265,Verizon,single,Samsung S20 Ultra 5G,Providence,RI,USA,Verizon,5G-NSA-mmWave,1789.2079999999999,latency,"Minneapolis, MN"
"01/17/2021, 3:14 AM",89.02136,44.808464,52,https://www.speedtest.net/my-result/a/6937864404,Verizon,multi,Samsung S20 Ultra 5G,San Antonio,TX,USA,Verizon,5G-NSA-Low-Band,1789.2079999999999,latency,"Minneapolis, MN"
"01/16/2021, 4:59 PM",2734.4055359999998,108.43563999999999,60,https://www.speedtest.net/my-result/a/6936716893,Verizon,multi,Samsung S20 Ultra 5G,Providence,RI,USA,Verizon,5G-NSA-mmWave,1789.2079999999999,latency,"Minneapolis, MN"
"01/14/2021, 5:27 PM",670.658824,71.021096,45,https://www.speedtest.net/my-result/a/6929653629,Verizon,single,Samsung S20 Ultra 5G,San Antonio,TX,USA,Verizon,5G-NSA-mmWave,1789.2079999999999,latency,"Minneapolis, MN"
"01/21/2021, 11:00 PM",85.37172,63.670408,66,https://www.speedtest.net/my-result/a/6954874398,Verizon,multi,Samsung S20 Ultra 5G,Providence,RI,USA,Verizon,5G-NSA-Low-Band,1789.2079999999999,latency,"Minneapolis, MN"
"01/15/2021, 11:26 PM",182.975336,36.83812,57,https://www.speedtest.net/my-result/a/6933902169,Verizon,multi,Samsung S20 Ultra 5G,San Antonio,TX,USA,Verizon,4G-LTE,1789.2079999999999,latency,"Minneapolis, MN"
"01/17/2021, 12:21 AM",63.135912,51.740648,66,https://www.speedtest.net/my-result/a/6937498580,Verizon,single,Samsung S20 Ultra 5G,Providence,RI,USA,Verizon,5G-NSA-Low-Band,1789.2079999999999,latency,"Minneapolis, MN"
"01/13/2021, 1:49 PM",54.855776,37.515648,75,https://www.speedtest.net/my-result/a/6925551272,T-Mobile,multi,Samsung S20 Ultra 5G,East Providence,RI,USA,TMobile,5G-SA-Low-Band,1792.4260000000002,latency,"Minneapolis, MN"
"01/12/2021, 9:36 PM",142.66728,89.21743199999996,52,https://www.speedtest.net/my-result/a/6922916096,T-Mobile,single,Samsung S20 Ultra 5G,East Providence,RI,USA,TMobile,5G-NSA-Low-Band,1792.4260000000002,latency,"Minneapolis, MN"
"01/14/2021, 5:04 AM",61.070319999999995,37.11416,75,https://www.speedtest.net/my-result/a/6927525299,T-Mobile,single,Samsung S20 Ultra 5G,East Providence,RI,USA,TMobile,5G-SA-Low-Band,1792.4260000000002,latency,"Minneapolis, MN"
"01/13/2021, 4:10 AM",168.22644,87.153432,50,https://www.speedtest.net/my-result/a/6923792761,T-Mobile,multi,Samsung S20 Ultra 5G,East Providence,RI,USA,TMobile,5G-NSA-Low-Band,1792.4260000000002,latency,"Minneapolis, MN"
"01/15/2021, 10:42 PM",157.390416,31.5782,68,https://www.speedtest.net/my-result/a/6933816440,Verizon,multi,Samsung S20 Ultra 5G,Boston,MA,USA,Verizon,4G-LTE,1798.862,latency,"Minneapolis, MN"
"01/23/2021, 3:21 PM",2385.776392,226.657784,57,https://www.speedtest.net/my-result/a/6961117855,Verizon,multi,Samsung S20 Ultra 5G,Boston,MA,USA,Verizon,5G-NSA-mmWave,1798.862,latency,"Minneapolis, MN"
"01/17/2021, 3:17 AM",94.68244,45.503632,64,https://www.speedtest.net/my-result/a/6937871434,Verizon,multi,Samsung S20 Ultra 5G,Boston,MA,USA,Verizon,5G-NSA-Low-Band,1798.862,latency,"Minneapolis, MN"
"01/15/2021, 1:49 AM",773.271144,38.594072,57,https://www.speedtest.net/my-result/a/6930632428,Verizon,single,Samsung S20 Ultra 5G,Boston,MA,USA,Verizon,5G-NSA-mmWave,1798.862,latency,"Minneapolis, MN"
"01/17/2021, 12:25 AM",26.105520000000002,60.42612,63,https://www.speedtest.net/my-result/a/6937506056,Verizon,single,Samsung S20 Ultra 5G,Boston,MA,USA,Verizon,5G-NSA-Low-Band,1798.862,latency,"Minneapolis, MN"
"01/14/2021, 3:17 AM",76.429136,43.899159999999995,72,https://www.speedtest.net/my-result/a/6927254896,T-Mobile,single,Samsung S20 Ultra 5G,Norton,MA,USA,TMobile,5G-SA-Low-Band,1802.08,latency,"Minneapolis, MN"
"01/13/2021, 4:41 PM",46.9558,34.3394,72,https://www.speedtest.net/my-result/a/6925960507,T-Mobile,multi,Samsung S20 Ultra 5G,Norton,MA,USA,TMobile,5G-SA-Low-Band,1802.08,latency,"Minneapolis, MN"
"01/03/2021, 10:23 PM",119.959608,42.64728,48,https://www.speedtest.net/my-result/a/6892649528,T-Mobile,multi,Pixel 5,Norton,MA,USA,TMobile,5G-NSA-Low-Band,1802.08,latency,"Minneapolis, MN"
"01/13/2021, 2:40 AM",176.21708,100.69944,46,https://www.speedtest.net/my-result/a/6923566833,T-Mobile,single,Samsung S20 Ultra 5G,Norton,MA,USA,TMobile,5G-NSA-Low-Band,1802.08,latency,"Minneapolis, MN"
"01/13/2021, 2:34 PM",44.767144,41.3154,68,https://www.speedtest.net/my-result/a/6925670522,T-Mobile,multi,Samsung S20 Ultra 5G,El Paso,TX,USA,TMobile,5G-SA-Low-Band,1863.2220000000002,latency,"Minneapolis, MN"
"01/14/2021, 4:22 AM",53.731432,40.914832000000004,67,https://www.speedtest.net/my-result/a/6927417363,T-Mobile,single,Samsung S20 Ultra 5G,El Paso,TX,USA,TMobile,5G-SA-Low-Band,1863.2220000000002,latency,"Minneapolis, MN"
"01/13/2021, 9:11 AM",131.10206399999998,74.089704,75,https://www.speedtest.net/my-result/a/6924700887,T-Mobile,multi,Samsung S20 Ultra 5G,El Paso,TX,USA,TMobile,5G-NSA-Low-Band,1863.2220000000002,latency,"Minneapolis, MN"
"01/13/2021, 2:41 AM",184.794232,98.852584,74,https://www.speedtest.net/my-result/a/6923569264,T-Mobile,single,Samsung S20 Ultra 5G,El Paso,TX,USA,TMobile,5G-NSA-Low-Band,1863.2220000000002,latency,"Minneapolis, MN"
